,english,spanish,en_poss,en_tags,es_poss,es_tags
679,"omer caha ""the death of feminism as an antisystemic movement or the success of feminism to change the system from within?"" takis fotopoulos ""takis fotopoulos reply to omer cahas dialogue article"" democracy  nature vol no july ",la asamblea departamental de caldas es una corporación administrativa de elección popular que ejerce el control político sobre los actos del gobernador secretarios de despacho gerentes y directores de institutos descentralizados del orden departamental no está integrada por no menos de  miembros ni más de  a los cuales se les da el nombre de diputados quienes tienen un periodo de cuatro años son elegidos por voto popular y tienen la calidad de servidores públicos pertenecientes a diferentes partidos políticos la asamblea se encuentra liderada por un presidente después le siguen dos vicepresidentes y un secretario general por último se encuentran los diputados esta corporación goza de autonomía administrativa y presupuesto propio,PROPN VERB PUNCT DET NOUN ADP NOUN ADP DET ADJ NOUN CCONJ DET NOUN ADP NOUN PART VERB DET NOUN ADP ADP PUNCT PUNCT NOUN NOUN PUNCT NOUN NOUN VERB ADP PROPN ADJ NOUN NOUN PUNCT NOUN SPACE NOUN NOUN DET NOUN ,NNP VBZ `` DT NN IN NN IN DT JJ NN CC DT NN IN NN TO VB DT NN IN IN . '' NNS NNS '' NNS NNS VBP IN NNP JJ NN NN `` NN _SP NN NN DT NN ,DET NOUN ADJ ADP NOUN AUX DET NOUN ADJ ADP NOUN ADJ PRON VERB DET NOUN ADJ ADP DET NOUN ADP NOUN ADJ ADP NOUN ADJ CCONJ NOUN ADP NOUN ADJ ADP NOUN ADJ ADV AUX ADJ ADP ADV ADV ADP SPACE NOUN CCONJ ADV ADP SPACE ADP DET PRON PRON PRON VERB DET NOUN ADP NOUN PRON VERB DET NOUN ADP NUM NOUN AUX VERB ADP NOUN ADJ CCONJ VERB DET NOUN ADP NOUN ADJ ADJ ADP DET NOUN ADJ DET NOUN PRON AUX ADJ ADP DET NOUN ADV PRON VERB NUM NOUN CCONJ DET NOUN ADJ ADP NOUN PRON VERB DET NOUN DET NOUN VERB ADP NOUN ADJ CCONJ NOUN ADJ ,DT NN JJ IN NNS VBZ DT NN JJ IN NN JJ DT VBZ DT NN JJ IN DT NNS IN NN JJ IN NN JJ CC NNS IN NNS VBN IN NN JJ RB VBZ JJ IN RB RB IN _SP NNS CC RB IN _SP IN DT WP PRP PRP VBZ DT NN IN NNS WP VBP DT NN IN CD NNS VBP VBN IN NN JJ CC VBP DT NN IN NNS JJ JJ IN DT NNS JJ DT NN PRP VBZ JJ IN DT NN RB PRP VBP CD NNS CC DT NN JJ IN NNP PRP VBP DT NNS DT NN VBZ IN NN JJ CC NN JJ 
680,mark rudd born  class of  activist who led student war protests at chs and later at columbia university and went on to help found the weathermen,ella es la ganadora del proyecto siendo considerada la chica mágica ideal decidiendo abandonar su hogar para resolver problemas por todo el mundo y ayudar a la gente pero ignorando las peticiones del mundo mágico aun así debido a las perdidas de sus amigas decide entrenar con ripple para mejorar sus habilidades de combate y no volver a ser inútil,NOUN PROPN VERB SPACE NOUN ADP SPACE NOUN PRON VERB NOUN NOUN NOUN ADP NOUN CCONJ ADV ADP ADJ NOUN CCONJ VERB PART PART VERB VERB DET NOUN ,NN NNP VBN _SP NN IN _SP NN WP VBD NN NN NNS IN NN CC RB IN JJ NN CC VBD RP TO VB VBN DT NNS ,PRON AUX DET NOUN ADP NOUN AUX VERB DET NOUN ADJ ADJ AUX VERB DET NOUN ADP VERB NOUN ADP DET DET NOUN CCONJ VERB ADP DET NOUN CCONJ VERB DET NOUN ADP NOUN ADJ NOUN ADV ADJ ADP DET NOUN ADP DET NOUN VERB VERB ADP NOUN ADP VERB DET NOUN ADP NOUN CCONJ ADV AUX ADP AUX ADJ ,PRP VBZ DT NN IN NN VBG VBN DT NN JJ JJ VBG TO VB PRP$ NN IN TO VB NNS IN DT DT NN CC TO VB IN DT NN CC VBG DT NNS IN NN JJ NNP RB JJ IN DT NNS IN PRP$ NNS VBZ TO VB IN NNS IN TO VB PRP$ NNS IN NN CC RB TO VB IN TO VB JJ 
681,after completing the glass house he completed two more houses in new canaan in a style similar to that of mies the hodgson house  and the wiley house  in  he also created an architectural sculpture garden for the museum of modern art in new york,en  mientras en valencia se viven jornadas de exaltación regional en barcelona el malestar general explotó provocando la semana trágica el gobierno proclama el estado de guerra en el cabañal para albergar a los heridos se utiliza un edificio que parecía haber sido construido como hospital la lonja del pescado que la sociedad marina auxiliante está concluyendo en la playa de levante,ADP VERB DET NOUN NOUN PRON VERB NUM ADJ NOUN ADP ADJ NOUN ADP DET NOUN ADJ ADP DET ADP NOUN DET NOUN NOUN SPACE CCONJ DET NOUN NOUN SPACE ADP SPACE PRON ADV VERB DET ADJ NOUN NOUN ADP DET NOUN ADP ADJ NOUN ADP ADJ NOUN ,IN VBG DT NN NN PRP VBD CD JJR NNS IN JJ NN IN DT NN JJ IN DT IN NNS DT NN NN _SP CC DT NN NN _SP IN _SP PRP RB VBD DT JJ NN NN IN DT NN IN JJ NN IN JJ NN ,ADP SPACE SCONJ ADP NOUN PRON VERB NOUN ADP NOUN ADJ ADP NOUN DET NOUN ADJ AUX VERB DET NOUN ADJ DET NOUN VERB DET NOUN ADP NOUN ADP DET NOUN ADP VERB ADP DET NOUN PRON VERB DET NOUN PRON AUX AUX AUX VERB SCONJ NOUN DET NOUN ADP NOUN PRON DET NOUN ADJ ADJ AUX VERB ADP DET NOUN ADP NOUN ,IN _SP IN IN NN PRP VBP NNS IN NN JJ IN NN DT NN JJ VBD VBG DT NN JJ DT NN VBZ DT NN IN NN IN DT NN IN TO VB IN DT NNS PRP VBZ DT NN DT VBD TO VB VBN VBN IN NN DT NN IN NN DT DT NN JJ JJ VBZ VBG IN DT NN IN NN 
682,on august   page announced on googles official blog that google had restructured into a number of subsidiaries of a new holding company known as alphabet inc with page becoming ceo of alphabet inc and sundar pichai assuming the position of ceo of google inc in his announcement page described the planned holding company as follows,moyle p y j cech fishes an introduction to ichthyology a edición upper saddle river nueva jersey estados unidos prentice-hall año ,ADP PROPN SPACE NOUN VERB ADP NOUN ADJ NOUN DET PROPN VERB VERB ADP DET NOUN ADP NOUN ADP DET ADJ VERB NOUN VERB ADP NOUN NOUN ADP NOUN VERB NOUN ADP NOUN NOUN CCONJ NOUN NOUN VERB DET NOUN ADP NOUN ADP PROPN NOUN ADP DET NOUN NOUN VERB DET ADJ VERB NOUN ADP VERB ,IN NNP _SP NN VBD IN NNS JJ NN WDT NNP VBD VBN IN DT NN IN NNS IN DT JJ VBG NN VBN IN NN NN IN NN VBG NN IN NN NN CC NN NN VBG DT NN IN NN IN NNP NN IN PRP$ NN NN VBD DT JJ VBG NN IN VBZ ,NOUN CCONJ CCONJ CCONJ NOUN NOUN NOUN NOUN NOUN NOUN ADP NOUN NOUN NOUN VERB ADJ NOUN ADJ ADJ NOUN PUNCT NOUN NOUN ,NNP CC CC CC NNP NNP NNP NNP NNP NNP IN NNP NNP NNP TO VB JJ NN VBN VBN NNP SYM NNP NN 
683,"the song spent two weeks at the top of the billboard hot  from february   it was followed by another ja rule duet ""aint it funny murder remix"" by jennifer lopez featuring ja rule",tama es una chica bastante ingenua débil de carácter y miedosa se deja manipular fácilmente en realidad es una chica de preparatoria que no es muy inteligente tampoco destaca en los deportes por ello su familia no le es grata y ella se siente sola ella buscaba ser libre y ayudar a los demás siendo una chica mágica pero su actitud sensible e insegura es un obstáculo es una de las subordinadas de ruler al transformarse ella tiene un traje con temática de cachorro teniendo orejas patas y cola de perro su habilidad es la de crear agujeros y túneles a gran velocidad sobre cualquier superficie esto al principio parece casi inútil pero es efectivo para escapes trampas y siendo mortal en seres humanos ella es la décimo tercera chica mágica en morir al ser decapitada por swim swim,DET NOUN VERB NUM NOUN ADP DET NOUN ADP DET NOUN ADJ SPACE ADP PROPN SPACE PRON VERB VERB ADP DET NOUN NOUN NOUN PUNCT VERB ADV PRON ADJ NOUN NOUN PUNCT ADP PROPN NOUN VERB NOUN NOUN ,DT NN VBD CD NNS IN DT NN IN DT NN JJ _SP IN NNP _SP PRP VBD VBN IN DT NN NN NN '' VBP RB PRP JJ NN NN '' IN NNP NN VBG NN NN ,VERB AUX DET NOUN ADV ADJ ADJ ADP NOUN CCONJ ADJ PRON AUX VERB ADV ADP NOUN AUX DET NOUN ADP NOUN PRON ADV AUX ADV ADJ ADV VERB ADP DET NOUN ADP PRON DET NOUN ADV PRON AUX NOUN CCONJ PRON PRON VERB ADJ PRON VERB AUX ADJ CCONJ VERB ADP DET PRON AUX DET NOUN ADJ CCONJ DET NOUN ADJ CCONJ ADJ AUX DET NOUN AUX PRON ADP DET NOUN ADP VERB ADP VERB PRON VERB DET NOUN ADP NOUN ADP NOUN VERB NOUN ADJ CCONJ NOUN ADP NOUN DET NOUN AUX DET ADP VERB NOUN CCONJ NOUN ADP ADJ NOUN ADP DET NOUN PRON ADP NOUN AUX ADV ADJ CCONJ AUX ADJ ADP NOUN NOUN CCONJ AUX ADJ ADP NOUN ADJ PRON AUX DET ADJ ADJ NOUN ADJ ADP VERB ADP AUX VERB ADP NOUN NOUN ,VBZ VBZ DT NN RB JJ JJ IN NN CC JJ PRP VBZ TO VB RB IN NNP VBZ DT NN IN NN DT RB VBZ RB JJ RB VBZ IN DT NNS IN PRP PRP$ NN RB PRP VBZ NN CC PRP PRP VBZ JJ PRP VBD TO VB JJ CC TO VB IN DT NN VBG DT NN JJ CC PRP$ NN JJ CC JJ VBZ DT NN VBZ DT IN DT NNS IN TO VB IN TO VB PRP VBZ DT NN IN NN IN NN VBG NNS JJ CC NN IN NN PRP$ NN VBZ DT IN TO VB NNS CC NNS IN JJ NN IN DT NN DT IN NN VBZ RB JJ CC VBZ JJ IN NNS NNS CC VBG JJ IN NNS JJ PRP VBZ DT JJ JJ NN JJ IN TO VB IN TO VB VBN IN NNP NNP 
684,"in  both page and brin received a mba from ie business school in an honorary capacity ""for embodying the entrepreneurial spirit and lending momentum to the creation of new businesses"" in  they received the marconi foundations prize and were elected fellows of the marconi foundation at columbia university in announcing their selection john jay iselin the foundations president congratulated the two men for ""their invention that has fundamentally changed the way information is retrieved today"" page and brin were also award recipients and national finalists for the ey entrepreneur of the year award in ","así pues entramos en el siglo xx con una fisonomía muy peculiar de la semana santa marinera había en las tres parroquias corporaciones de sajos que rinden culto a jesús nazareno con la cruz al hombro corporaciones de granaderos dedicados al culto de la santísima virgen bien en su evocación de los dolores bien en la de la soledad y las cofradías de penitentes en valencia llamadas de ""vestes"" en alusión al capirote tradicional que llevan en semana santa existen de estas últimas la confradía del santísimo cristo del salvador en los ángeles la confradía del santíssimo cristo del buen encert acierto en el roser y la confradía del santísimo cristo de la concordia en santa maría",ADP SPACE DET NOUN CCONJ PROPN VERB DET NOUN ADP NOUN NOUN NOUN ADP DET ADJ NOUN PUNCT ADP VERB DET ADJ NOUN CCONJ NOUN NOUN ADP DET NOUN ADP ADJ NOUN PUNCT ADP SPACE PRON VERB DET NOUN NOUN NOUN CCONJ VERB VERB NOUN ADP DET NOUN NOUN ADP ADJ NOUN ADP VERB DET NOUN NOUN X X DET NOUN NOUN VERB DET NUM NOUN ADP PUNCT DET NOUN DET VERB ADV VERB DET NOUN NOUN VERB VERB NOUN PUNCT NOUN CCONJ NOUN VERB ADV NOUN NOUN CCONJ ADJ NOUN ADP DET ADJ NOUN ADP DET NOUN NOUN ADP ,IN _SP DT NN CC NNP VBD DT NN IN NN NN NN IN DT JJ NN '' IN VBG DT JJ NN CC NN NN IN DT NN IN JJ NNS '' IN _SP PRP VBD DT NN NNS NN CC VBD VBN NNS IN DT NN NN IN JJ NN IN VBG PRP$ NN NN FW FW DT NNS NN VBD DT CD NNS IN `` PRP$ NN WDT VBZ RB VBN DT NN NN VBZ VBN NN '' NN CC NN VBD RB NN NNS CC JJ NNS IN DT JJ NN IN DT NN NN IN ,ADV SCONJ VERB ADP DET NOUN NOUN ADP DET NOUN ADV ADJ ADP DET NOUN ADJ ADJ AUX ADP DET NUM NOUN NOUN ADP NOUN PRON VERB NOUN ADP NOUN ADJ ADP DET NOUN ADP NOUN NOUN ADP NOUN ADJ ADP NOUN ADP DET ADJ NOUN ADV ADP DET NOUN ADP DET NOUN ADV ADP DET ADP DET NOUN CCONJ DET NOUN ADP NOUN ADP NOUN ADJ ADP PUNCT NOUN PUNCT ADP NOUN ADP NOUN ADJ PRON VERB ADP NOUN ADJ VERB ADP DET ADJ DET NOUN ADP NOUN ADJ ADP NOUN ADP DET NOUN DET NOUN ADP NOUN ADJ ADP ADJ NOUN NOUN ADP DET NOUN CCONJ DET NOUN ADP NOUN ADJ ADP DET NOUN ADP ADJ NOUN ,RB IN VBP IN DT NNP NNP IN DT NN RB JJ IN DT NN JJ JJ VBD IN DT CD NNS NNS IN NNS DT VBP NN IN NN JJ IN DT NN IN NN NNS IN NNS VBN IN NN IN DT JJ NN RB IN PRP$ NN IN DT NNS RB IN DT IN DT NN CC DT NNS IN NNS IN NN JJ IN '' NNS '' IN NNP IN NN JJ DT VBP IN NN JJ VBP IN DT JJ DT NN IN NN JJ IN NN IN DT NNS DT NN IN NN JJ IN JJ NN NN IN DT NN CC DT NN IN NN JJ IN DT NN IN JJ NN 
685,this is a list of the  mps or members of parliament elected to the  constituencies of the parliament of great britain in  the th parliament of great britain,el departamento ha tenido gran cantidad de personas oriundas en el mismo que se han manifestado mediante diversas modalidades del arte visual y que han alcanzado reconocimientos por sus obras,DET VERB DET NOUN ADP DET SPACE NOUN CCONJ NOUN ADP NOUN VERB ADP DET SPACE NOUN ADP DET NOUN ADP ADJ NOUN ADP SPACE DET ADJ NOUN ADP ADJ NOUN ,DT VBZ DT NN IN DT _SP NN CC NNS IN NN VBD IN DT _SP NNS IN DT NN IN JJ NN IN _SP DT JJ NN IN JJ NN ,DET NOUN AUX VERB ADJ NOUN ADP NOUN ADJ ADP DET PRON PRON PRON AUX VERB ADP DET NOUN ADP NOUN ADJ CCONJ PRON AUX VERB NOUN ADP DET NOUN ,DT NN VBZ VBN JJ NN IN NNS JJ IN DT DT DT PRP VBP VBN IN DT NNS IN NN JJ CC DT VBP VBN NNS IN PRP$ NNS 
686,in leytron about  or  of the population have completed non-mandatory upper secondary education and  or  have completed additional higher education either university or a fachhochschule of the  who completed tertiary schooling  were swiss men  were swiss women  were non-swiss men and  were non-swiss women,manrupe y portela opinan del filme “falso romanticismo y realización poco rigurosa en un film pensado para las mujeres de la época” en tanto la crónica de crítica dijo,ADP NOUN ADV SPACE CCONJ SPACE ADP DET NOUN VERB VERB ADJ ADJ ADJ ADJ ADJ NOUN CCONJ SPACE CCONJ SPACE VERB VERB ADJ ADJ NOUN CCONJ NOUN CCONJ DET NOUN ADP DET SPACE PRON VERB ADJ NOUN SPACE VERB ADJ NOUN SPACE VERB ADJ NOUN SPACE VERB ADJ ADJ ADJ NOUN CCONJ SPACE VERB ADJ ADJ ADJ NOUN ,IN NN RB _SP CC _SP IN DT NN VBP VBN JJ JJ JJ JJ JJ NN CC _SP CC _SP VBP VBN JJ JJR NN CC NN CC DT NN IN DT _SP WP VBD JJ NN _SP VBD JJ NNS _SP VBD JJ NNS _SP VBD JJ JJ JJ NNS CC _SP VBD JJ JJ JJ NNS ,NOUN CCONJ NOUN VERB ADP NOUN PROPN ADJ NOUN CCONJ NOUN ADV ADJ ADP DET NOUN ADJ ADP DET NOUN ADP DET NOUN PUNCT ADP NOUN DET NOUN ADP NOUN VERB ,NNS CC NN VBP IN NN NNP JJ NN CC NN RB JJ IN DT NN JJ IN DT NNS IN DT NN '' IN NNP DT NN IN NN VBD 
687,her model career began at age  when she won the elite model look paraguay  contest and went to china to represent paraguay she was chosen as a finalist for the miss hawaiian tropic  in punta del este uruguay also in  she participated at the yanbal fashion week in ecuador it was the second time that the cn models international search  were held and it was won by alba in may  she represented paraguay at the miss beauty of the world  held in peoples republic of china she was among the top  finalists,en  el comercio bilateral entre las dos naciones ascendió a  millones de dólares aumentando a  millones de dólares en  ya  millones de dólares en []​[]​,DET NOUN NOUN VERB ADP NOUN SPACE ADV PRON VERB DET ADJ NOUN VERB NOUN SPACE NOUN CCONJ VERB ADP NOUN PART VERB NOUN PRON VERB VERB ADP DET NOUN ADP DET ADJ ADJ ADJ SPACE ADP ADJ X NOUN PROPN ADV ADP SPACE PRON VERB ADP DET NOUN NOUN NOUN ADP NOUN PRON VERB DET ADJ NOUN ADP DET PROPN NOUN ADJ NOUN SPACE VERB VERB CCONJ PRON VERB VERB ADP NOUN ADP VERB SPACE PRON VERB NOUN ADP DET ADJ NOUN ADP DET NOUN SPACE VERB ADP NOUN NOUN ADP NOUN PRON VERB ADP DET ADJ SPACE NOUN ,PRP$ NN NN VBD IN NN _SP WRB PRP VBD DT JJ NN VBP NN _SP NN CC VBD IN NN TO VB NN PRP VBD VBN IN DT NN IN DT JJ JJ JJ _SP IN JJ FW NN NNP RB IN _SP PRP VBD IN DT NN NN NN IN NN PRP VBD DT JJ NN IN DT NNP NNS JJ NN _SP VBD VBN CC PRP VBD VBN IN NN IN MD _SP PRP VBD NN IN DT JJ NN IN DT NN _SP VBN IN NNS NN IN NN PRP VBD IN DT JJ _SP NNS ,ADP SPACE DET NOUN ADJ ADP DET NUM NOUN VERB ADP SPACE NOUN ADP NOUN VERB ADP SPACE NOUN ADP NOUN ADP SPACE ADV SPACE NOUN ADP NOUN ADP NOUN NOUN PROPN ,IN _SP DT NN JJ IN DT CD NNS VBD IN _SP NNS IN NN VBG IN _SP NNS IN NN IN _SP RB _SP NNS IN NN IN NN NNP NNP 
688,"in regard to extraterrestrial life schyrleus wrote ""if jupiter has…inhabitants…they must be larger and more beautiful than the inhabitants of the earth in proportion to the [size] of the two spheres"" however he did not dare to confirm the existence of jovian beings due to certain theological difficulties schyrleus wondered for example if beings on other planets maintained their primitive state of innocence or if they are cursed by original sin like humans are[]","----------------------------- --------------------------------- -------------------------- c fernández lópez concepción morales torres  ""flora vascular de andalucía oriental"" cuatro volúmenes ed consejería de medio ambiente junta de andalucía sevilla",ADP NOUN ADP ADJ NOUN NOUN VERB PUNCT ADP NOUN VERB NUM NOUN ADP PRON VERB VERB ADJ CCONJ ADV ADJ ADP DET NOUN ADP DET NOUN ADP NOUN ADP DET PUNCT NOUN PUNCT ADP DET NUM NOUN PUNCT ADV PRON VERB ADV VERB PART VERB DET NOUN ADP ADJ NOUN ADJ ADP ADJ ADJ NOUN NOUN VERB ADP NOUN ADP NOUN ADP ADJ NOUN VERB DET ADJ NOUN ADP NOUN CCONJ ADP PRON VERB VERB ADP ADJ NOUN ADP NOUN VERB PUNCT PUNCT ,IN NN IN JJ NN NN VBD `` IN NN VBZ CD NNS IN PRP MD VB JJR CC RBR JJ IN DT NNS IN DT NN IN NN IN DT -LRB- NN -RRB- IN DT CD NNS '' RB PRP VBD RB VB TO VB DT NN IN JJ NNS JJ IN JJ JJ NNS NN VBD IN NN IN NNS IN JJ NNS VBD PRP$ JJ NN IN NN CC IN PRP VBP VBN IN JJ NN IN NNS VBP -LRB- -RRB- ,PUNCT PUNCT ADJ CCONJ NOUN VERB NOUN ADJ NOUN SPACE PUNCT NOUN ADJ ADP NOUN ADJ PUNCT NUM NOUN PUNCT NOUN ADP NOUN NOUN NOUN ADP NOUN NOUN ,"SYM SYM JJ CC NN TO VB NN JJ NNS _SP '' NN JJ IN NN JJ '' CD NNS , NN IN NNP NNP NN IN NN NN "
689,gibril haddad was born in  in beirut lebanon to a middle-class lebanese catholic family he has described his extended family as a mix of orthodox and romanmaronite catholics he was raised in a mixed neighborhood and attended a jesuit school that his father and grandfather had attended before him in  his father died during the lebanese civil war and his family was forced to flee lebanon for the united kingdom where haddad completed high school later his family moved to the united states where haddad attended columbia college in new york city and graduated with a bachelor of arts degree he then returned to lebanon and got a job at his old school two years later he left lebanon again and enrolled in a french literature graduate program at columbia university new york haddad states he spent most of his time after classes at the local church or library and occasionally visited his mother,"ya en el comienzo de la historia surgieron imperios con vocación universal que pretendían el control sobre todo el mundo conocido acuñándose expresiones como ""del mar grande al mar pequeño"" del golfo pérsico al mar mediterráneo o ""el alto y el bajo egipto"" respectivamente para los imperios del antiguo oriente próximo y el antiguo egipto la búsqueda de los confines míticos de la tierra por alejandro magno o de los finisterres atlánticos y de los límites extremos limes de las tres partes del mundo por el imperio romano tuvieron una base similar",X NOUN VERB VERB ADP SPACE ADP NOUN NOUN ADP DET ADJ PUNCT NOUN ADJ ADJ NOUN PRON VERB VERB DET ADJ NOUN ADP DET NOUN ADP ADJ CCONJ ADJ NOUN PRON VERB VERB ADP DET ADJ NOUN CCONJ VERB DET NOUN NOUN DET DET NOUN CCONJ NOUN VERB VERB ADP PRON ADP SPACE DET NOUN VERB ADP DET ADJ ADJ NOUN CCONJ DET NOUN VERB VERB PART VERB NOUN ADP DET ADJ NOUN ADV NOUN VERB ADJ NOUN ADV DET NOUN VERB ADP DET ADJ NOUN ADV PROPN VERB ADJ NOUN ADP ADJ NOUN NOUN CCONJ VERB ADP DET NOUN ADP NOUN NOUN PRON ADV VERB ADP NOUN CCONJ VERB DET NOUN ADP DET ADJ NOUN NUM NOUN ADV PRON VERB NOUN ADV CCONJ VERB ADP DET ADJ NOUN NOUN NOUN ADP ADJ NOUN ADJ NOUN NOUN VERB PRON VERB ADJ ADP DET NOUN ADP NOUN ADP DET ADJ NOUN CCONJ NOUN CCONJ ADV VERB DET NOUN ,FW NN VBD VBN IN _SP IN NN NN IN DT JJ HYPH NN JJ JJ NN PRP VBZ VBN PRP$ JJ NN IN DT NN IN JJ CC JJ NNS PRP VBD VBN IN DT JJ NN CC VBD DT NN NN WDT PRP$ NN CC NN VBD VBN IN PRP IN _SP PRP$ NN VBD IN DT JJ JJ NN CC PRP$ NN VBD VBN TO VB NN IN DT JJ NN WRB NN VBD JJ NN RB PRP$ NN VBD IN DT JJ NNS WRB NNP VBD JJ NN IN JJ NN NN CC VBD IN DT NN IN NNS NN PRP RB VBD IN NN CC VBD DT NN IN PRP$ JJ NN CD NNS RBR PRP VBD NN RB CC VBD IN DT JJ NN NN NN IN JJ NN JJ NN NN VBZ PRP VBD JJS IN PRP$ NN IN NNS IN DT JJ NN CC NN CC RB VBD PRP$ NN ,ADV ADP DET NOUN ADP DET NOUN VERB ADJ ADP NOUN ADJ PRON VERB DET NOUN ADP DET DET NOUN ADJ VERB NOUN SCONJ PUNCT ADP NOUN ADJ ADP NOUN ADJ PUNCT ADP NOUN ADJ ADP NOUN ADJ CCONJ PUNCT DET ADJ CCONJ DET ADP NOUN PUNCT ADV ADP DET NOUN ADP ADJ NOUN ADJ CCONJ DET ADJ NOUN DET NOUN ADP DET NOUN ADJ ADP DET NOUN ADP NOUN ADJ CCONJ ADP DET NOUN ADJ CCONJ ADP DET NOUN ADJ NOUN ADP DET NUM NOUN ADP NOUN ADP DET NOUN ADJ VERB DET NOUN ADJ ,RB IN DT NN IN DT NN VBD JJ IN NN JJ DT VBD DT NN IN DT DT NN JJ VBZ NNS IN '' IN NN JJ IN NN JJ '' IN NN JJ IN NN JJ CC '' DT JJ CC DT IN NN '' RB IN DT NNS IN JJ NN JJ CC DT JJ NN DT NN IN DT NNS JJ IN DT NN IN NN JJ CC IN DT NNS JJ CC IN DT NNS JJ NN IN DT CD NNS IN NN IN DT NN JJ VBD DT NN JJ 
690,in dodge city kansas wyatt finds out that holliday and kate are in town holliday tells him he has no money so wyatt allows him to stay if he promises to not fight while he is in town meanwhile gorgeous gambler laura denbow rhonda fleming is arrested for playing cards since women are not allowed to gamble she is released and allowed to play in the side rooms of the saloon wyatt is forced to deputize holliday because a bank robber kills a cashier and wyatts other deputies are out in a posse catching another outlaw the bank robbers attempt to ambush wyatt outside of town but are instead killed by wyatt and holliday,solo cuenta con un puerto fluvial la dorada sobre el río magdalena es el principal y único puerto del departamento pero actualmente no hay navegación para el transporte de carga hasta el sector de puerto berrio,ADP NOUN NOUN PROPN PROPN VERB PART ADP NOUN CCONJ PROPN VERB ADP NOUN NOUN VERB PRON PRON VERB DET NOUN ADP PROPN VERB PRON PART VERB ADP PRON VERB PART ADV VERB ADP PRON VERB ADP NOUN ADV ADJ NOUN NOUN X X NOUN VERB VERB ADP VERB NOUN ADP NOUN VERB ADV VERB PART VERB PRON VERB VERB CCONJ VERB PART VERB ADP DET ADJ NOUN ADP DET NOUN PROPN VERB VERB PART VERB NOUN ADP DET NOUN NOUN VERB DET NOUN CCONJ ADJ ADJ NOUN VERB ADV ADP DET NOUN VERB DET NOUN DET NOUN NOUN VERB ADP ADJ PROPN ADP ADP NOUN CCONJ VERB ADV VERB ADP PROPN CCONJ PROPN ,IN NN NN NNP NNP VBZ RP IN NN CC NNP VBP IN NN NN VBZ PRP PRP VBZ DT NN IN NNP VBZ PRP TO VB IN PRP VBZ TO RB VB IN PRP VBZ IN NN RB JJ NN NN FW FW NN VBZ VBN IN VBG NNS IN NNS VBP RB VBN TO VB PRP VBZ VBN CC VBN TO VB IN DT JJ NNS IN DT NN NNP VBZ VBN TO VB NN IN DT NN NN VBZ DT NN CC JJ JJ NNS VBP RB IN DT NN VBG DT NN DT NN NNS VBP IN JJ NNP IN IN NN CC VBP RB VBN IN NNP CC NNP ,ADJ VERB ADP DET NOUN ADJ DET ADJ ADP DET NOUN ADJ AUX DET ADJ CCONJ ADJ NOUN ADP NOUN CCONJ ADV ADV AUX NOUN ADP DET NOUN ADP NOUN ADP DET NOUN ADP NOUN ADJ ,JJ VBZ IN DT NN JJ DT JJ IN DT NN JJ VBZ DT JJ CC JJ NN IN NN CC RB RB VBZ NN IN DT NN IN NN IN DT NN IN NN JJ 
691,watt won the  bonnie bronson fellowship award the  anonymous was a woman award the  joan mitchell foundation fellowship and the  eiteljorg museum artist fellowship,el  de noviembre de  el thor se abasteció en el puerto de yokohama de combustible del petrolero uckermark ex altmark por motivos desconocidos durante la operación explotó el buque de abastecimiento además del uckermark y del thor se incendiaron y quedaron destruidos también el vapor leuthen[]​ y el barco japonés unka maru murieron  tripulantes del thor erwin wickert agregado de la embajada alemana en tokio que se encontraba a bordo del thor redactó un impresionante testimonio sobre el suceso[]​,PROPN VERB DET SPACE NOUN NOUN NOUN NOUN DET SPACE PROPN VERB DET NOUN VERB DET SPACE X NOUN NOUN NOUN CCONJ DET SPACE ADJ NOUN NOUN NOUN ,NNP VBD DT _SP NN NN NN NN DT _SP NNP VBD DT NN VB DT _SP FW NN NN NN CC DT _SP JJ NN NN NN ,DET SPACE ADP NOUN ADP SPACE DET NOUN PRON VERB ADP DET NOUN ADP NOUN ADP NOUN ADP NOUN ADJ ADJ NOUN ADP NOUN ADJ ADP DET NOUN VERB DET NOUN ADP NOUN ADV ADP NOUN CCONJ ADP NOUN PRON VERB CCONJ VERB ADJ ADV DET NOUN PROPN CCONJ DET NOUN ADJ NOUN NOUN VERB SPACE NOUN ADP NOUN NOUN PROPN ADJ ADP DET NOUN ADJ ADP NOUN PRON PRON VERB ADP NOUN ADP NOUN VERB DET ADJ NOUN ADP DET NOUN ,DT _SP IN NNP IN _SP DT NN PRP VBD IN DT NN IN NN IN NN IN NN JJ JJ NN IN NNS VBN IN DT NN VBD DT NN IN NN RB IN NN CC IN NN PRP VBD CC VBD VBN RB DT NN NNP CC DT NN JJ NNP NN VBD _SP NNS IN NN NN NNP JJ IN DT NN JJ IN NN DT PRP VBD IN NNP IN NN VBD DT JJ NN IN DT NN 
